#{"t_start": 1757786018.3683665, "env_id": null}
r,l,t
-3.0,40,29280.9785
-3.5,40,29283.350399
-3.5,40,29285.836679
-3.0,40,29288.303115
-3.5,40,29290.654772
-3.5,40,29322.895458
-4.0,40,29325.209573
-3.5,40,29327.558494
-3.5,40,29329.992604
-3.0,40,29332.447366
-3.5,40,29334.725758
-3.0,40,29337.137478
-3.5,40,29339.442295
-3.5,40,29341.914288
-3.0,40,29344.213011
-3.0,40,29346.657608
-3.0,40,29348.943399
-3.5,40,29351.405568
-3.5,40,29353.831236
-3.0,40,29356.153561
-3.5,40,29358.587402
-3.0,40,29360.993232
-3.5,40,29363.331726
-3.5,40,29365.577273
-3.0,40,29367.857193
-3.0,40,29370.063427
-3.5,40,29372.418965
-3.5,40,29374.803026
-3.5,40,29377.205387
-3.5,40,29379.66346
-3.5,40,29416.156554
-3.0,40,29418.498759
-3.5,40,29421.019387
-3.0,40,29423.44399
-4.0,40,29425.892038
-3.5,40,29428.150705
-3.5,40,29430.573641
-3.0,40,29432.87715
-3.0,40,29435.266156
-3.5,40,29437.631095
-3.0,40,29439.905578
-3.0,40,29442.274982
-3.0,40,29444.6114
-3.5,40,29446.854699
-3.5,40,29449.336256
-3.5,40,29451.71498
-3.5,40,29454.010934
-3.5,40,29456.303255
-4.0,40,29458.643592
-3.5,40,29460.94863
-3.5,40,29463.36807
-3.5,40,29465.711369
-3.0,40,29468.075681
-3.5,40,29470.454332
-3.5,40,29472.870638
-3.0,40,29512.817464
-3.5,40,29515.137606
-4.0,40,29517.508998
-3.0,40,29519.848536
-3.0,40,29522.22854
-3.0,40,29524.674249
-3.0,40,29526.943458
-3.5,40,29529.291503
-3.5,40,29531.628679
-3.5,40,29534.018165
-3.5,40,29536.479239
-3.5,40,29538.834043
-3.0,40,29541.241893
-3.0,40,29543.633685
-3.5,40,29546.148214
-3.0,40,29548.680356
-3.0,40,29551.023282
-3.5,40,29553.492685
-3.0,40,29555.980624
-3.5,40,29558.450011
-3.5,40,29560.830937
-3.0,40,29563.217187
-3.5,40,29565.50317
-3.5,40,29567.962568
-3.0,40,29570.299942
-3.5,40,29602.79904
-3.5,40,29605.091713
-3.5,40,29607.373414
-4.0,40,29609.657677
-3.5,40,29612.120548
-4.0,40,29614.597538
-3.5,40,29616.954171
-3.5,40,29619.333204
-3.5,40,29621.618932
-3.5,40,29623.947033
-3.5,40,29626.200915
-3.5,40,29628.644998
-3.0,40,29630.956657
-3.5,40,29633.416118
-3.5,40,29635.778771
-4.0,40,29638.197689
-3.5,40,29640.644113
-3.0,40,29643.043507
-3.5,40,29645.354404
-3.0,40,29647.7803
-3.5,40,29650.168534
-3.5,40,29652.677056
-4.0,40,29655.086155
-3.5,40,29657.492625
-3.0,40,29659.814342
-3.0,40,29697.314689
-3.5,40,29699.685457
-3.5,40,29702.019625
-3.5,40,29704.480599
-3.5,40,29706.767494
-3.5,40,29709.082736
-3.5,40,29711.299824
-3.5,40,29713.714517
-3.5,40,29716.107276
-3.5,40,29718.453069
-3.5,40,29720.848506
-3.5,40,29723.129484
-3.0,40,29725.554535
-3.5,40,29727.880115
-4.0,40,29730.239919
-3.5,40,29732.531044
-3.0,40,29734.823995
-4.0,40,29737.205078
-3.0,40,29739.703824
-3.0,40,29742.072933
-3.0,40,29744.511525
-3.0,40,29746.831755
-3.0,40,29749.133214
-3.5,40,29751.398052
-3.5,40,29753.692459
-3.0,40,29790.302137
-3.5,40,29792.662272
-3.0,40,29795.07959
-3.0,40,29797.359807
-3.5,40,29799.71224
-3.0,40,29802.03517
-3.0,40,29804.368124
-3.5,40,29806.612286
-3.5,40,29808.948423
-3.5,40,29811.282414
-3.5,40,29813.740978
-3.5,40,29816.008366
-3.0,40,29818.422442
-3.5,40,29820.638691
-4.0,40,29823.085317
-3.5,40,29825.39331
-3.0,40,29827.858418
-3.5,40,29830.224071
-4.0,40,29832.628653
-3.0,40,29835.005606
-3.5,40,29837.350526
-3.5,40,29839.744962
-3.0,40,29842.129158
-3.0,40,29844.693423
-4.0,40,29847.104419
-4.0,40,29883.077202
-3.5,40,29885.502006
-3.0,40,29887.850704
-3.5,40,29890.152094
-3.5,40,29892.490442
-3.0,40,29894.813357
-3.5,40,29897.196929
-3.5,40,29899.561722
-4.5,40,29901.888718
-3.5,40,29904.312376
-3.0,40,29906.797035
-3.0,40,29909.16026
-3.5,40,29911.488543
-3.5,40,29913.923359
-3.5,40,29916.273111
-3.0,40,29918.663465
-3.0,40,29921.079559
-3.5,40,29923.435131
-3.0,40,29925.743336
-3.5,40,29928.059692
-3.5,40,29930.291933
-3.5,40,29932.650823
-3.5,40,29935.001225
-3.0,40,29937.339708
-3.0,40,29939.629341
-3.5,40,29969.404397
-3.0,40,29971.86616
-3.0,40,29974.079551
-3.0,40,29976.436134
-3.5,40,29978.777452
-3.0,40,29981.284794
-3.0,40,29983.485251
-3.5,40,29985.707995
-3.5,40,29988.040215
-3.0,40,29990.394504
-3.0,40,29992.670173
-4.0,40,29995.000319
-3.5,40,29997.342194
-3.5,40,29999.747793
-3.5,40,30002.169708
-3.5,40,30004.551148
-3.5,40,30006.829705
-3.0,40,30009.164152
-4.0,40,30011.47542
-4.0,40,30013.793888
-3.0,40,30016.139979
-3.5,40,30018.479571
-4.0,40,30020.905968
-3.5,40,30023.377719
-3.5,40,30025.739059
-4.0,40,30063.632244
-3.5,40,30066.029697
-3.5,40,30068.398318
-3.0,40,30070.800498
-3.5,40,30073.183464
-3.0,40,30075.709207
-3.5,40,30078.023572
-3.5,40,30080.302345
-3.5,40,30082.666906
-3.5,40,30085.008687
-3.0,40,30087.443044
-3.5,40,30089.758425
-3.5,40,30092.135446
-3.5,40,30094.472822
-3.0,40,30096.74392
-3.0,40,30099.085337
-3.0,40,30101.435729
-3.5,40,30103.805138
-3.5,40,30106.187879
-3.0,40,30108.494169
-3.5,40,30110.882961
-3.0,40,30113.302982
-3.5,40,30115.501581
-3.0,40,30117.887222
-3.0,40,30120.411096
-3.0,40,30157.241668
-3.5,40,30159.585271
-3.5,40,30162.060316
-3.0,40,30164.40273
-3.5,40,30166.754296
-3.0,40,30169.173433
-3.0,40,30171.746502
-3.5,40,30174.068447
-3.5,40,30176.596531
-3.5,40,30179.139132
-3.5,40,30181.589297
-3.0,40,30184.020148
-3.0,40,30186.461255
-3.5,40,30188.843191
-3.0,40,30191.345735
-3.0,40,30193.666476
-3.0,40,30196.115304
-3.5,40,30198.474522
-3.5,40,30200.930517
-3.5,40,30203.39809
-3.0,40,30205.81577
-3.0,40,30208.120483
-3.5,40,30210.548237
-3.5,40,30212.958625
-3.5,40,30215.323189
-3.5,40,30251.653822
-3.0,40,30253.991666
-3.5,40,30256.276011
-3.5,40,30258.713959
-3.0,40,30261.06387
-3.0,40,30263.408238
-3.0,40,30265.693454
-3.0,40,30267.992472
-3.5,40,30270.434055
-3.5,40,30272.726363
-3.0,40,30275.024132
-3.5,40,30277.45717
-3.0,40,30279.839603
-3.5,40,30282.227285
-3.5,40,30284.507687
-3.0,40,30286.807117
-3.5,40,30289.223775
-3.5,40,30291.553245
-3.5,40,30293.842999
-3.0,40,30296.268312
-4.0,40,30298.579817
-3.5,40,30300.874532
-3.0,40,30303.046185
-3.0,40,30305.424354
-3.5,40,30307.87438
-3.0,40,30340.357504
-3.0,40,30342.657894
-3.0,40,30344.947577
-3.5,40,30347.304048
-3.5,40,30349.611854
-3.0,40,30351.952216
-3.0,40,30354.270177
-3.5,40,30356.667348
-3.5,40,30359.024317
-3.0,40,30361.282382
-3.5,40,30363.718254
-3.5,40,30365.937783
-4.0,40,30368.378953
-3.0,40,30370.671299
-3.5,40,30373.086811
-3.0,40,30375.340396
-3.0,40,30377.693952
-3.5,40,30380.067112
-3.0,40,30382.449522
-3.5,40,30384.826534
-3.0,40,30387.294803
-3.5,40,30389.582848
-3.5,40,30391.98893
-3.0,40,30394.288888
-3.5,40,30396.796104
-3.0,40,30434.159147
-3.5,40,30436.526048
-3.0,40,30438.868382
-3.0,40,30441.196565
-3.5,40,30443.583305
-3.0,40,30445.8494
-3.5,40,30448.166961
-3.5,40,30450.562122
-4.0,40,30453.116235
-3.5,40,30455.54535
-3.5,40,30457.974578
-3.5,40,30460.358728
-3.5,40,30462.893294
-3.0,40,30465.24811
-3.5,40,30467.815959
-3.0,40,30470.338823
-3.0,40,30472.790376
-3.5,40,30475.132912
-3.5,40,30477.509958
-3.5,40,30479.849088
-3.5,40,30482.226696
-3.0,40,30484.470241
-3.0,40,30486.797026
-3.5,40,30489.191367
-3.0,40,30491.549943
-4.0,40,30528.168258
-3.0,40,30530.525112
-3.5,40,30532.982517
-3.0,40,30535.431535
-3.5,40,30537.959347
-3.5,40,30540.371143
-3.5,40,30542.807092
-4.0,40,30545.105938
-4.0,40,30547.41201
-3.5,40,30549.831858
-3.5,40,30552.243344
-3.5,40,30554.775914
-3.5,40,30557.147578
-3.0,40,30559.694931
-3.5,40,30561.974086
-3.0,40,30564.427631
-3.5,40,30566.933213
-3.0,40,30569.239822
-3.5,40,30571.681201
-3.5,40,30574.197042
-3.5,40,30576.564692
-3.5,40,30578.903123
-3.0,40,30581.310265
-3.5,40,30583.805901
-3.5,40,30586.262069
-3.5,40,30617.973827
-3.5,40,30620.320752
-3.5,40,30622.831414
-3.5,40,30625.227976
-3.5,40,30627.552937
-3.0,40,30630.0602
-3.5,40,30632.498674
-3.0,40,30634.923365
-3.0,40,30637.401023
-3.5,40,30639.801613
-3.0,40,30642.221103
-4.0,40,30644.700062
-3.5,40,30647.096898
-3.5,40,30649.45501
-3.5,40,30651.999559
-3.5,40,30654.467646
-3.5,40,30656.91919
-3.5,40,30659.140086
-3.5,40,30661.567394
-3.5,40,30663.954594
-3.5,40,30666.355392
-3.5,40,30668.673047
-3.0,40,30671.118123
-3.5,40,30673.505614
-3.5,40,30675.892455
-3.5,40,30713.590646
-3.5,40,30716.009421
-3.5,40,30718.370731
-3.5,40,30720.702545
-3.5,40,30723.11773
-3.5,40,30725.468498
-3.5,40,30727.94682
-4.0,40,30730.324754
-3.5,40,30732.711087
-3.0,40,30735.075274
-4.0,40,30737.540973
-3.5,40,30739.998349
-3.0,40,30742.443085
-3.5,40,30744.795879
-3.5,40,30747.281298
-3.0,40,30749.609295
-3.5,40,30751.811633
-3.5,40,30754.228297
-3.5,40,30756.503347
-3.5,40,30758.893297
-3.5,40,30761.337442
-3.0,40,30763.71825
-3.0,40,30766.192804
-4.0,40,30768.501095
-3.5,40,30770.885532
-3.0,40,30808.599282
-3.5,40,30810.783001
-3.5,40,30813.346124
-3.0,40,30815.748513
-3.0,40,30818.127525
-3.0,40,30820.427875
-3.0,40,30822.828684
-3.0,40,30825.271338
-3.5,40,30827.847748
-3.5,40,30830.411996
-3.5,40,30832.937639
-3.5,40,30835.26858
-3.5,40,30837.877142
-3.5,40,30840.233104
-3.5,40,30842.848859
-3.5,40,30845.282372
-3.5,40,30847.710677
-3.0,40,30850.201993
-3.5,40,30852.480207
-3.5,40,30854.909913
-3.5,40,30857.268329
-3.0,40,30859.6138
-3.5,40,30862.010549
-4.0,40,30864.397038
-4.0,40,30866.851755
-3.5,40,30904.799429
-3.5,40,30907.054214
-3.5,40,30909.463327
-3.5,40,30911.695274
-3.5,40,30914.051425
-3.0,40,30916.380615
-3.0,40,30918.822608
-3.5,40,30921.214021
-3.0,40,30923.608798
-3.0,40,30926.00767
-3.5,40,30928.380383
-3.0,40,30930.759694
-3.5,40,30933.05556
-3.5,40,30935.693768
-3.5,40,30938.133038
-3.0,40,30940.651118
-3.5,40,30943.131111
-3.0,40,30945.547616
-3.5,40,30948.002633
-3.5,40,30950.505197
-3.0,40,30952.94055
-3.0,40,30955.406256
-3.0,40,30957.787652
-3.5,40,30960.166175
-3.0,40,30962.63382
-3.5,40,30994.641683
-3.5,40,30996.913955
-3.5,40,30999.300678
-3.5,40,31001.673081
-3.0,40,31004.06455
-3.5,40,31006.534674
-3.0,40,31008.923596
-3.5,40,31011.222464
-3.5,40,31013.61927
-3.5,40,31015.973014
-3.5,40,31018.386751
-3.0,40,31020.653809
-3.0,40,31023.023428
-3.0,40,31025.353521
-3.5,40,31027.625732
-4.0,40,31029.919848
-3.0,40,31032.232442
-3.5,40,31034.492527
-3.0,40,31036.849038
-3.0,40,31039.232396
-3.5,40,31041.593567
-3.5,40,31043.889901
-3.0,40,31046.309216
-3.5,40,31048.752748
-3.0,40,31051.124104
-3.5,40,31087.982871
-3.5,40,31090.311603
-3.5,40,31092.738626
-3.5,40,31095.102676
-4.0,40,31097.560088
-3.5,40,31099.86931
-3.5,40,31102.265256
-3.0,40,31104.597515
-3.5,40,31107.187076
-3.0,40,31109.417437
-3.5,40,31111.882612
-3.5,40,31114.327114
-3.5,40,31116.725651
-3.0,40,31119.014353
-3.5,40,31121.381103
-3.5,40,31123.800535
-3.5,40,31126.26105
-3.0,40,31128.773779
-3.0,40,31131.289583
-3.5,40,31133.588479
-3.0,40,31136.062156
-3.0,40,31138.42831
-3.5,40,31140.939853
-3.0,40,31143.459825
-4.0,40,31145.789377
-3.0,40,31182.324317
-3.5,40,31184.688943
-3.5,40,31187.050892
-3.5,40,31189.5679
-3.5,40,31191.955512
-3.5,40,31194.364445
-3.5,40,31196.685251
-3.0,40,31199.029865
-3.5,40,31201.226304
-3.5,40,31203.561823
-3.5,40,31205.881511
-3.5,40,31208.198499
-3.5,40,31210.595497
-3.5,40,31212.998481
-3.0,40,31215.274714
-3.5,40,31217.759351
-4.0,40,31220.143687
-3.0,40,31222.531248
-3.5,40,31224.8167
-5.5,40,31227.201099
-3.5,40,31229.643709
-3.5,40,31232.071937
-3.5,40,31234.38243
-3.5,40,31236.882143
-3.5,40,31239.15556
-3.5,40,31271.187366
-3.5,40,31273.568094
-3.5,40,31275.822923
-3.0,40,31278.176006
-3.5,40,31280.487478
-3.0,40,31282.875191
-3.5,40,31285.224002
-3.0,40,31287.636295
-3.5,40,31290.053637
-3.5,40,31292.451309
-4.0,40,31294.736345
-3.0,40,31297.001825
-3.5,40,31299.315686
-3.0,40,31301.557599
-3.5,40,31303.878973
-3.5,40,31306.172059
-3.5,40,31308.474509
-3.0,40,31310.869743
-3.0,40,31313.287457
-3.5,40,31315.567804
-3.0,40,31317.991396
-3.5,40,31320.278702
-3.5,40,31322.67794
-3.0,40,31325.082416
-3.5,40,31327.503155
-3.0,40,31364.28171
-3.5,40,31366.649664
-3.5,40,31368.96889
-3.5,40,31371.505638
-3.5,40,31373.992251
-3.0,40,31376.246842
-3.0,40,31378.724534
-3.5,40,31381.135401
-3.0,40,31383.445575
-3.0,40,31385.763572
-3.0,40,31388.164075
-3.5,40,31390.460639
-3.5,40,31392.830556
-3.0,40,31395.140242
-3.5,40,31397.543698
-3.0,40,31399.900386
-3.5,40,31402.330294
-3.5,40,31404.699544
-3.0,40,31407.113933
-3.0,40,31409.507128
-3.0,40,31411.872533
-3.5,40,31414.258669
-3.5,40,31416.736091
-3.0,40,31419.060883
-3.5,40,31421.378122
-3.5,40,31458.943064
-3.0,40,31461.300876
-3.0,40,31463.666194
-3.5,40,31466.083373
-4.0,40,31468.446664
-3.0,40,31470.688664
-3.5,40,31473.158705
-3.5,40,31475.579082
-3.0,40,31477.997376
-3.5,40,31480.294477
-3.5,40,31482.822344
-3.0,40,31485.216494
-3.0,40,31487.64432
-3.0,40,31490.144749
-3.5,40,31492.462885
-3.0,40,31494.85178
-3.0,40,31497.32801
-4.0,40,31499.688862
-3.5,40,31501.948559
-3.5,40,31504.437176
-3.0,40,31506.806071
-3.0,40,31509.200257
-3.5,40,31511.619781
-3.0,40,31513.95296
-3.5,40,31516.249778
-3.0,40,31553.161965
-3.0,40,31555.508512
-4.0,40,31557.78367
-3.5,40,31560.164036
-3.5,40,31562.64082
-3.5,40,31565.074173
-3.0,40,31567.502445
-3.0,40,31569.873173
-3.0,40,31572.261808
-3.0,40,31574.698392
-3.5,40,31576.96246
-3.0,40,31579.342458
-4.0,40,31581.800415
-3.5,40,31584.135583
-3.0,40,31586.508742
-3.0,40,31588.989077
-3.5,40,31591.419653
-3.5,40,31593.931918
-3.5,40,31596.308895
-4.0,40,31598.613756
-3.0,40,31601.109503
-3.5,40,31603.384727
-3.5,40,31605.928437
-3.5,40,31608.355144
-3.5,40,31610.821619
-3.0,40,31643.251455
-3.5,40,31645.538121
-3.5,40,31647.886228
-3.5,40,31650.136012
-3.5,40,31652.529473
-3.5,40,31654.892904
-3.0,40,31657.259523
-3.5,40,31659.521457
-3.5,40,31661.914864
-3.0,40,31664.240726
-3.0,40,31666.561321
-3.5,40,31669.061253
-3.5,40,31671.489149
-3.5,40,31673.949488
-3.5,40,31676.336566
-3.5,40,31678.870594
-3.0,40,31681.254249
-3.5,40,31683.547558
-3.5,40,31685.97091
-3.5,40,31688.319807
-3.5,40,31690.658015
-3.0,40,31693.023751
-3.0,40,31695.333352
-3.5,40,31697.686884
-4.5,40,31700.03278
-3.0,40,31736.938047
-3.0,40,31739.2823
-3.0,40,31741.644472
-3.5,40,31744.019994
-3.5,40,31746.431175
-3.0,40,31748.764287
-3.5,40,31750.946509
-3.0,40,31753.433373
-3.0,40,31755.813164
-3.5,40,31758.256534
-3.0,40,31760.778531
-3.0,40,31763.170809
-3.0,40,31765.591872
-3.0,40,31767.815029
-4.0,40,31770.068749
-4.0,40,31772.567911
-3.0,40,31774.856471
-4.0,40,31777.23547
-3.5,40,31779.735593
-4.0,40,31782.167942
-3.5,40,31784.733655
-3.0,40,31787.162509
-3.5,40,31789.624768
-3.5,40,31792.133705
-3.0,40,31794.460995
-3.5,40,31830.892243
-3.0,40,31833.446626
-3.5,40,31835.859644
-3.0,40,31838.306994
-3.0,40,31840.683828
-3.0,40,31843.241943
-3.5,40,31845.696134
-3.0,40,31848.138484
-4.0,40,31850.551282
-3.5,40,31852.935379
-3.5,40,31855.381091
-3.5,40,31857.819977
-3.0,40,31860.352374
-3.5,40,31862.810434
-3.5,40,31865.163054
-3.5,40,31867.60754
-3.5,40,31870.091817
-3.0,40,31872.404271
-3.0,40,31874.67844
-3.5,40,31877.040488
-3.5,40,31879.38573
-3.5,40,31881.841146
-3.5,40,31884.300931
-4.0,40,31886.680739
-4.0,40,31888.964421
-3.0,40,31921.621967
-3.0,40,31924.048427
-3.5,40,31926.433192
-3.5,40,31928.817501
-3.5,40,31931.297943
-3.5,40,31933.674491
-3.5,40,31936.008394
-3.0,40,31938.50455
-3.5,40,31941.051672
-3.0,40,31943.586883
-3.5,40,31946.030468
-3.0,40,31948.628253
-3.5,40,31951.121467
-3.5,40,31953.513646
-3.5,40,31956.016041
-3.5,40,31958.651686
-3.0,40,31961.20693
-3.0,40,31963.635931
-3.5,40,31966.221413
-3.0,40,31968.529068
-3.5,40,31971.028157
-3.5,40,31973.462904
-3.5,40,31975.885706
-4.0,40,31978.271365
-3.5,40,31980.712074
-3.5,40,32017.45454
-3.5,40,32019.829114
-3.5,40,32022.270308
-3.0,40,32024.736781
-3.5,40,32027.082903
-3.0,40,32029.673344
-3.5,40,32032.091789
-3.5,40,32034.510563
-3.5,40,32036.884717
-3.5,40,32039.435817
-3.0,40,32041.818495
-3.0,40,32044.305061
-3.5,40,32046.676781
-3.5,40,32049.117756
-3.5,40,32051.472466
-3.0,40,32053.913559
-6.0,40,32056.286107
-3.5,40,32058.84536
-3.5,40,32061.363717
-3.5,40,32063.881793
-3.5,40,32066.208304
-3.0,40,32068.746758
-3.5,40,32071.066549
-3.0,40,32073.434241
-3.5,40,32075.801363
-3.0,40,32113.086243
-3.5,40,32115.653998
-4.0,40,32117.920026
-4.0,40,32120.391058
-7.0,40,32122.670521
-4.0,40,32125.074431
-3.0,40,32127.344997
-3.5,40,32129.781434
-3.5,40,32132.244314
-3.0,40,32134.748569
-3.5,40,32137.188269
-3.5,40,32139.615692
-3.5,40,32142.048017
-3.0,40,32144.408369
-3.5,40,32146.810802
-3.0,40,32149.190368
-3.5,40,32151.564255
-3.5,40,32153.953484
-3.0,40,32156.316481
-3.0,40,32158.765853
-3.5,40,32161.239984
-4.0,40,32163.519314
-3.5,40,32165.960617
-3.0,40,32168.319411
-4.0,40,32170.842001
-4.0,40,32207.537306
-3.5,40,32209.918202
-3.0,40,32212.311725
-3.5,40,32214.587194
-3.5,40,32217.109307
-3.0,40,32219.591333
-3.5,40,32221.910285
-3.5,40,32224.194732
-3.5,40,32226.750368
-3.5,40,32229.093447
-3.0,40,32231.503994
-3.5,40,32233.866196
-3.0,40,32236.204297
-3.5,40,32238.556887
-3.5,40,32240.961205
-3.0,40,32243.502568
-3.5,40,32245.942211
-3.0,40,32248.225266
-4.0,40,32250.701925
-4.0,40,32253.110498
-3.5,40,32255.434957
-3.0,40,32257.806875
-3.5,40,32260.379662
-3.0,40,32262.823251
-3.5,40,32265.103197
-3.5,40,32297.587251
-3.0,40,32300.077866
-5.5,40,32302.488561
-3.0,40,32304.910487
-3.5,40,32307.224413
-3.5,40,32309.703113
-3.0,40,32312.116327
-3.5,40,32314.609429
-3.5,40,32317.052855
-3.0,40,32319.591972
-3.5,40,32321.852087
-3.0,40,32324.468232
-3.0,40,32326.876006
-3.0,40,32329.137613
-3.5,40,32331.418814
-4.0,40,32334.045887
-3.0,40,32336.335558
-3.0,40,32338.801064
-3.0,40,32341.119656
-3.5,40,32343.598018
-3.0,40,32345.90701
-3.0,40,32348.366572
-3.5,40,32350.668245
-3.5,40,32353.10003
-3.5,40,32355.503935
-3.5,40,32392.556934
-3.5,40,32394.93261
-3.5,40,32397.34658
-4.0,40,32399.753895
-3.5,40,32402.173776
-3.0,40,32404.635302
-3.5,40,32407.125471
-3.0,40,32409.469756
-3.0,40,32412.001023
-3.5,40,32414.346469
-3.5,40,32416.873612
-3.5,40,32419.297899
-3.0,40,32421.761319
-3.0,40,32424.192514
-3.5,40,32426.635486
-3.5,40,32428.931694
-3.0,40,32431.416445
-3.5,40,32433.927674
-3.5,40,32436.374763
-3.5,40,32438.745454
-3.5,40,32441.280947
-3.0,40,32443.590252
-3.0,40,32445.917548
-3.0,40,32448.252052
-3.5,40,32450.546299
-3.0,40,32487.756091
-3.5,40,32490.091326
-3.5,40,32492.555117
-3.5,40,32494.812401
-3.0,40,32497.227859
-3.0,40,32499.655756
-3.5,40,32502.066242
-3.0,40,32504.56298
-3.5,40,32506.884558
-3.5,40,32509.248143
-3.5,40,32511.692046
-3.0,40,32514.033476
-3.5,40,32516.354159
-3.0,40,32518.81004
-3.5,40,32521.237793
-3.0,40,32523.675673
-3.0,40,32525.976408
-3.5,40,32528.361217
-3.0,40,32530.717817
-3.5,40,32533.017432
-3.5,40,32535.534205
-3.0,40,32537.903388
-3.0,40,32540.22543
-3.0,40,32542.571423
-3.0,40,32544.947675
-3.0,40,32581.975606
-3.0,40,32584.346524
-3.5,40,32586.834112
-3.0,40,32589.454175
-3.0,40,32591.803784
-3.0,40,32594.295406
-3.0,40,32596.678024
-3.0,40,32599.141486
-3.5,40,32601.398788
-3.5,40,32603.796992
-3.0,40,32606.26558
-3.5,40,32608.558548
-3.5,40,32610.900565
-3.5,40,32613.238259
-4.0,40,32615.593665
-3.5,40,32617.944996
-3.0,40,32620.459147
-4.0,40,32622.929523
-3.5,40,32625.403335
-3.5,40,32627.721721
-3.0,40,32630.10226
-3.5,40,32632.589194
-3.0,40,32635.100688
-3.0,40,32637.523455
-3.5,40,32639.87113
-3.5,40,32672.094417
-3.0,40,32674.357701
-3.5,40,32676.738503
-3.5,40,32679.282194
-3.5,40,32681.71379
-3.5,40,32684.075121
-3.5,40,32686.633889
-3.5,40,32689.139454
-3.0,40,32691.63667
-3.5,40,32694.067083
-4.0,40,32696.676442
-3.5,40,32699.021347
-3.5,40,32701.392464
-4.0,40,32703.802381
-3.5,40,32706.126471
-3.0,40,32708.467306
-3.0,40,32710.983203
-3.0,40,32713.312612
-3.5,40,32715.738824
-3.0,40,32718.200536
-3.5,40,32720.508868
-3.5,40,32723.035881
-3.0,40,32725.4494
-3.0,40,32727.823011
-3.0,40,32730.298482
-3.5,40,32767.803872
-3.5,40,32770.127097
-3.5,40,32772.517077
-4.0,40,32774.919225
-3.5,40,32777.264369
-3.0,40,32779.638155
-3.0,40,32782.11824
-3.0,40,32784.552593
-3.0,40,32786.926702
-3.5,40,32789.233138
-3.0,40,32791.678951
-3.5,40,32794.046629
-3.0,40,32796.389278
-3.5,40,32798.777735
-3.5,40,32801.203738
-3.0,40,32803.581824
-3.5,40,32805.927322
-3.0,40,32808.293116
-3.5,40,32810.808923
-3.5,40,32813.118043
-3.5,40,32815.51502
-3.5,40,32817.868764
-3.0,40,32820.282098
-3.0,40,32822.63095
-3.0,40,32824.924733
-3.5,40,32861.916899
-3.5,40,32864.150244
-4.0,40,32866.59058
-3.5,40,32868.934196
-3.5,40,32871.352914
-3.0,40,32873.715726
-3.5,40,32876.178881
-3.0,40,32878.623443
-3.0,40,32881.107429
-3.5,40,32883.551693
-3.0,40,32886.064268
-3.0,40,32888.437361
-3.5,40,32890.908757
-3.0,40,32893.55846
-3.5,40,32896.027449
-3.5,40,32898.3303
-3.0,40,32900.735364
-3.5,40,32903.078687
-3.5,40,32905.429921
-3.5,40,32907.856968
-3.0,40,32910.303297
-3.5,40,32912.756921
-3.5,40,32914.987776
-3.5,40,32917.24035
-3.0,40,32919.663341
-3.5,40,32950.974431
-4.0,40,32953.38234
-3.5,40,32955.807498
-3.5,40,32958.343161
-4.0,40,32960.849762
-3.0,40,32963.21495
-3.0,40,32965.603455
-3.5,40,32968.121173
-3.0,40,32970.469036
-3.0,40,32972.91844
-3.0,40,32975.491765
-3.0,40,32977.935317
-3.5,40,32980.360498
-3.5,40,32982.816524
-3.5,40,32985.226149
-3.5,40,32987.718498
-3.5,40,32990.0257
-3.5,40,32992.370844
-3.5,40,32994.721916
-3.5,40,32997.031905
-3.5,40,32999.486289
-3.5,40,33001.77251
-3.5,40,33004.207549
-3.0,40,33006.570139
-3.0,40,33008.804213
-3.0,40,33045.649482
-3.5,40,33048.015748
-3.0,40,33050.340011
-3.5,40,33052.784777
-3.0,40,33055.127395
-3.5,40,33057.496959
-3.0,40,33059.777815
-3.0,40,33062.122434
-3.0,40,33064.475605
-3.5,40,33066.684899
-3.0,40,33068.999913
-3.5,40,33071.474475
-3.5,40,33073.993159
-3.5,40,33076.297936
-4.0,40,33078.609376
-3.5,40,33081.027462
-3.0,40,33083.376212
-3.5,40,33085.658162
-3.5,40,33087.872363
-3.5,40,33090.153089
-3.5,40,33092.605747
-3.5,40,33095.165517
-3.5,40,33097.535094
-3.5,40,33099.894744
-3.0,40,33102.149385
-3.0,40,33139.09438
-3.0,40,33141.523427
-3.5,40,33143.946318
-3.5,40,33146.303885
-3.5,40,33148.637817
-3.5,40,33150.927421
-3.0,40,33153.307896
-3.0,40,33155.692012
-3.5,40,33157.982923
-3.0,40,33160.476038
-3.5,40,33162.753398
-3.5,40,33165.249598
-3.5,40,33167.719902
-3.5,40,33169.982059
-4.0,40,33172.345704
-3.0,40,33174.748279
-3.5,40,33177.080556
-3.5,40,33179.382918
-3.5,40,33181.716598
-3.0,40,33184.103443
-3.0,40,33186.525238
-3.5,40,33189.011918
-3.0,40,33191.441435
-3.5,40,33193.86376
-3.0,40,33196.220187
-3.5,40,33233.569758
-4.0,40,33235.925168
-3.0,40,33238.288556
-3.5,40,33240.590095
-3.5,40,33243.092058
-3.0,40,33245.436594
-3.5,40,33247.768454
-3.0,40,33250.188232
-3.0,40,33252.523115
-3.0,40,33255.02178
-3.5,40,33257.442138
-3.5,40,33259.828798
-3.0,40,33262.237325
-3.0,40,33264.694543
-4.0,40,33267.117615
-3.5,40,33269.437351
-3.0,40,33271.842785
-3.5,40,33274.190681
-3.5,40,33276.639158
